video_id,views,likes,comments,channel_id,channel_name,date,duration,category_id,genre,subscribers,Unnamed: 11,Unnamed: 12,Unnamed: 13
cyVyGnYABwY,107090,4537,96,UCpw1_qxGpieFU0bKM8SxDcQ,deepak and gurpreet,2026-01-22 04:14:27+00:00,1729,22,Vlogs,178000,,,
DpqaRaDCXLA,103393,3035,292,UCwPJPTMDh0cCsPROHHXnuHg,Destina Kaya,2026-01-17 18:32:47+00:00,1216,24,Vlogs,125000,,,
KhAR-twHLac,103223,5687,600,UCN0jjRU6bdRf1vEmvpoyveg,Tara Michelle,2026-01-16 17:00:44+00:00,1750,24,Vlogs,1280000,,,
z25SMdgi9lk,100875,3695,151,UCGIaMxPS8fd3syGFtK4JpqA,AMAL أمال,2026-01-19 19:31:09+00:00,3297,22,Vlogs,103000,,,
yl6_yvIA-sw,184838,1886,35,UCPlxejxQic4vf9Ue9skMJ2Q,みるあの部屋,2026-01-11 00:47:24+00:00,29,22,Vlogs,8320,,,
lHlkpbBsrno,96239,2122,98,UC95lTxdNcnJY7kDmhEecK7A,Doyel Roy,2025-12-16 13:29:46+00:00,1173,22,Vlogs,1600000,,,
dKel9ZcSTQw,97434,2035,85,UCOaqxYk8gPD3AqXKSGhj70g,Prerna’s Vlog,2026-01-02 06:30:42+00:00,1093,22,Vlogs,279000,,,
VvUE-Ut8EyM,95224,6116,137,UCkWPoej4eJdqRaHwCjThavw,Sunny Bhavsar,2026-01-17 06:51:13+00:00,917,24,Vlogs,412000,,,
agpU7ZYzsN0,95069,3081,174,UC57LNCViDEbGum65rIS7pbg,Princess Uche,2025-11-24 17:53:54+00:00,4575,22,Vlogs,42600,,,
D1gUdNjz8lg,93775,4517,125,UCvi0snzW6r0jOWuylFfp3kQ,Cool Pahadi,2026-01-19 06:23:05+00:00,758,22,Vlogs,371000,,,
vknf1SpqiXk,90296,4963,172,UCjW_zwiV8cqc2UMEbOM-plA,supriya gurung,2026-01-05 02:55:05+00:00,4231,22,Vlogs,322000,,,
WuzeqQeKaDg,92141,3359,98,UC3vCCKfcIjy0dpW3Sm5v10w,pooja mistry ,2026-01-15 14:57:08+00:00,1166,22,Vlogs,116000,,,
mRIBFd_U66M,90856,4497,194,UC3cEGj5_qIPzm4L_D6i7rug,Fatima Bah,2026-01-04 19:37:48+00:00,2129,1,Vlogs,455000,,,
fceYx2GQgxM,90737,2496,197,UCwPJPTMDh0cCsPROHHXnuHg,Destina Kaya,2026-01-09 17:09:26+00:00,566,24,Vlogs,125000,,,
9KGrkqidDEc,88688,2203,245,UCNrRJm0gWx69f8Ybdnsi23A,sassyinkorea,2025-12-05 11:11:37+00:00,1547,22,Vlogs,614000,,,
NMj3HxtTHV0,86130,5182,389,UCuLJy1msMYWmBq2FkDx1aYQ,Michi Paredes,2026-01-19 02:00:06+00:00,3370,22,Vlogs,119000,,,
eeJPSVLJAWM,156410,4462,48,UCF6B5EhKbQ8tS8h2ghhfFuQ,chaaunhi ,2026-01-21 13:11:56+00:00,29,24,Vlogs,99100,,,
QJq2XPQUd2Y,84570,2137,691,UCzHun8ddFZbWDW3CyTIPBRA,makowkamusic,2026-01-16 14:44:31+00:00,1264,22,Vlogs,101000,,,
O7iYGQCnLE4,142265,5990,41,UClyqyvCwTcY2b-V_bSABciQ,Mik 33 vlog ,2026-01-22 12:36:51+00:00,61,22,Vlogs,97500,,,
vupq1UoUg8A,131220,6798,12,UCeWQbY6tsV318R5594w7rKg,Parvej Vlog44,2026-01-21 09:45:04+00:00,53,22,Vlogs,377000,,,
tAgCLqkQcaQ,80552,2886,173,UC4M-MIO7eKc228E3cbHpRiA,Fadli Faisal,2026-01-17 10:00:07+00:00,1728,22,Vlogs,886000,,,
YuoxUKmhY5Q,80886,3000,296,UCIP9UTZHg2BGvHiwSRXJT_w,Shweta Thakur ,2026-01-13 06:32:42+00:00,714,24,Vlogs,114000,,,
wuu14r-c-WQ,80714,7453,266,UCPP1Jt0WKVaFdsfKoQ6V4CQ,Owais,2026-01-15 12:15:31+00:00,1056,20,Vlogs,620000,,,
eBD0QTm1lRM,79665,4819,185,UCxZFNMtMayfaONp41AtDSHA,Dhillonpreet Vlogs,2026-01-16 02:54:20+00:00,1554,24,Vlogs,650000,,,
rfBcrrKRJhA,77732,2849,157,UCqWkMzcR3pKdYk-y5jwkGBg,Mr and Mrs Raj SachinManisha,2026-01-15 14:30:16+00:00,920,24,Vlogs,1260000,,,
bRMDPn6R6pw,73695,3877,105,UC9KBMJwxMFC-7G6prUCpFhg,Sab Yang,2026-01-12 21:47:06+00:00,1137,22,Vlogs,306000,,,
rEmqwzzx78k,154349,4031,32,UCK4q2GvaneBMZHdeZlYMdGg,NINA ୨୧ ˚₊· ,2026-01-12 10:18:53+00:00,50,22,Vlogs,28500,,,
FLeIK-t4zp8,73313,3177,93,UCzW8ONvsO6yM8Ixkoc5EA-g,noelle kate,2026-01-15 23:00:06+00:00,1004,22,Vlogs,646000,,,
fpH714bl8dg,71248,2401,47,UC9SJd90sIUXh5TRbz6oN6QA,Charlotte Elise,2025-11-28 15:00:06+00:00,613,26,Vlogs,233000,,,
QYOxeg5mrPM,70206,5362,342,UCm-5b6ZfzP8UNBNtYjQjHoA,Zizi Moloko,2026-01-15 05:11:26+00:00,3803,22,Vlogs,80200,,,
EEnDvT_soAc,172669,5477,77,UCDNCbFmOyTh95LqbFavA4MA,Home - Seasoned with Love,2026-01-23 02:26:41+00:00,69,22,Vlogs,648000,,,
TKHny3_31AM,65617,1763,0,UC8PoPNF1BR0jyIFee2vH0WA,Emilia & Family,2026-01-15 11:50:12+00:00,2648,22,Vlogs,189000,,,
t0AZnXmS9nw,65280,3481,268,UC4qX5edLFryLfvr3BgKjxwQ,naziyah kahliya,2026-01-07 23:19:43+00:00,1535,22,Vlogs,252000,,,
Pz6N52YhP_0,64856,3005,369,UC-T8oVmnkDzRu2kszHtim-g,McKenna Walker,2026-01-11 18:00:22+00:00,6306,22,Vlogs,466000,,,
WZ6fS9zogSg,63640,861,120,UCPMXALoUefW6fMd0J818TqQ,Mommy Haidee Vlogs,2026-01-16 14:15:30+00:00,3405,22,Vlogs,724000,,,
JT7GWduiqxo,61723,2553,111,UCv7z0WwAX7lqLlciliiQc_A,galacsea,2026-01-10 06:59:35+00:00,1111,22,Vlogs,264000,,,
ucFQW6Nh-SA,61804,1564,54,UC1ukmEJ_NKwPGdKxtSUlatQ,TERESE-FRANCESS ANULIKA NWABUNIKE ,2025-12-12 11:01:53+00:00,2144,22,Vlogs,18500,,,
AW2w7_-932Y,61518,2992,126,UCe0Q5p5nBj4qHML6HzhF43g,Aïtoush Moments🫧💗,2026-01-15 17:13:28+00:00,891,22,Vlogs,27100,,,
5zC6A4nnmXk,111517,718,10,UCLf47ycGioDSerpCg1djwEA,american express ,2026-01-17 02:43:10+00:00,74,22,Vlogs,12000,,,
8dKewqRtrCs,127482,1350,47,UCHPJSmKUs2-r5CybBSuRALg,てづくりパン,2026-01-19 09:00:22+00:00,75,23,Vlogs,27400,,,
YPv-X_cuDrU,58983,3301,75,UCOShFwD315GJSk4ZNNXlMaQ,It’s me Muskan,2026-01-16 12:15:11+00:00,1069,24,Vlogs,270000,,,
jfeAAJ3y-T0,59466,1913,443,UCB2biHzBQlTLk0I9hzP7pRw,Arzoo Usman Official,2026-01-16 13:45:32+00:00,3566,22,Vlogs,242000,,,
H3aEoEj2FbQ,58404,2020,235,UCgxXt8M0Rh_2orDfUX7NczA,Anu Camp,2026-01-01 14:09:39+00:00,1067,22,Vlogs,5810,,,
fuxWV7lVIAo,59245,895,116,UCYBYBzyrzziAJd2XBibLM6g,Leyla Günay,2026-01-18 15:06:50+00:00,866,24,Vlogs,1220000,,,
imvvLa3EAUM,58143,3255,265,UCxtfpjxeRBjlIYOV7MrABBw,ChiaraBresa,2026-01-15 14:01:20+00:00,2999,22,Vlogs,173000,,,
qLg_FvvZUTQ,56942,5646,260,UCNghqnMbAb0F5FauAkcVt0g,Seithati Letsipa,2026-01-18 13:36:17+00:00,2438,22,Vlogs,107000,,,
n9n3_dUpC88,56556,1594,103,UCvnqwR_X_KKaKt6gdxXvWKQ,ILMA SAIFI,2026-01-15 08:45:20+00:00,1380,22,Vlogs,47700,,,
4Gl3462jdrQ,56281,2071,386,UCjhAD2sapwYwEqAhYvNYSAw,takechu,2026-01-10 13:00:18+00:00,990,22,Vlogs,107000,,,
q9OnWq080Yw,54969,6540,94,UC4rnJFlsO1TC9FJMTWMPNdw,8bit PitajiPlayz,2026-01-16 04:30:40+00:00,1287,22,Vlogs,126000,,,
IEFMD4Kv-oI,53484,1356,38,UCqEpuM7yrbk8-6gzX4FCCuA,Priyanka Karki,2026-01-12 11:15:02+00:00,1913,24,Vlogs,705000,,,
dNCWe_6HAM8,1184538229,15369289,1116739,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2021-09-23 15:00:16+00:00,171,10,Finance,99700000,,,
UspZIrwaP1M,566464088,9321006,0,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,2023-06-16 11:30:12+00:00,58,24,Finance,82000000,,,
xtlPH5Tdroo,470896436,10061392,67173,UC0Wju2yvRlfwqraLlz5152Q,PANDA BOI,2022-10-19 14:00:28+00:00,19,24,Finance,62500000,,,
Iy-dJwHVX84,390852008,2695034,15345,UCprAFmT0C6O4X0ToEXpeFTQ,Kendrick Lamar - Topic,2018-07-26 20:51:09+00:00,387,10,Finance,1120000,,,
snUyLbGx6U4,455514396,13208486,32648,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,2024-04-30 16:00:00+00:00,51,22,Finance,463000000,,,
nAiKLoCP-kU,501196885,7763102,9919,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,2025-02-14 18:15:00+00:00,25,24,Finance,463000000,,,
4YSHPGn9-LM,256396394,2598679,2679,UCXtPv6CbKfuXPNj3MyKFOig,LISA - Topic,2021-09-10 04:01:36+00:00,169,10,Finance,1930000,,,
DGNI8-twVys,213467050,5111794,7950,UCxl_3YHJUrhNB8G-jsos1Yg,Ferjani Safi,2024-01-12 18:31:30+00:00,20,22,Finance,3230000,,,
q5go1dovoeM,151218667,2149460,4060,UCHiYJh90qceWigS2h6p01hA,The Drums - Topic,2018-07-30 12:57:32+00:00,234,10,Finance,2880,,,
fr-eHz87XoM,143777959,3803617,83007,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2021-10-10 15:00:14+00:00,176,10,Finance,99700000,,,
zfD6z6h5cYg,133584071,2188709,24271,UCJUc8hi3JQWaxF-fiYO1WsA,ANAR DREAMS,2023-03-27 17:47:20+00:00,12,24,Finance,660000,,,
zUOh09GoQgk,122225672,2195567,131203,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,2018-12-21 18:58:12+00:00,206,10,Finance,20200000,,,
57AoEm66EZM,110967871,5635882,13752,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,2022-09-13 20:00:01+00:00,44,22,Finance,55300000,,,
9ni1BbREPHs,107726383,661706,3911,UCgR8pTYygUcELAwgU_Je9ew,Amaarae,2021-12-17 13:00:11+00:00,205,22,Finance,452000,,,
HSWrqJTDn8o,169912260,2953362,12458,UCN60vMB7bF9QusqMC4mXysg,JayFindsThings,2025-10-17 12:00:37+00:00,58,24,Finance,7230000,,,
XAFDeFrrWVc,100325306,2287487,14742,UCPuduY__J6BEggw3wm3A2tg,Blind on the Move,2022-09-01 20:31:17+00:00,13,1,Finance,314000,,,
5FT5l2Hzf1A,93364074,1830280,26918,UCUMJYX2tRpGoRecabylXfXQ,LOCAL VLOGERS,2023-06-24 06:16:04+00:00,15,20,Finance,242000,,,
hjpG30BWHDA,94032092,3635383,4761,UCut1Ur1MRUfw2m5d_zj6VAw,Mr Azmaik,2024-12-26 11:00:02+00:00,53,24,Finance,23000000,,,
l3QSyVlQYCg,80529640,34492,0,UCgFXm4TI8htWmCyJ6cVPG_A,Toys and Colors,2023-05-28 12:00:35+00:00,659,24,Finance,82000000,,,
mENnEUOqG9w,128585176,919623,7920,UCXMVaxrax7RNDPdfRrXXgtQ,Hafu Go,2025-03-19 10:01:06+00:00,28,24,Finance,17600000,,,
OuHNllBRvLI,105306383,3893487,12186,UCKmmERguliWTynG9OIoDhDw,Law By Mike,2025-03-14 15:00:35+00:00,60,27,Finance,16900000,,,
Q3nXIsHzKoM,143216691,378059,1512,UCfaKlmftDRvLpzV4c76PeCg,PK moto Facts,2025-04-04 14:29:56+00:00,11,22,Finance,332000,,,
mj0Y6ixFZ-U,130790054,812326,0,UC6ARwyr_g2yoErVs3H9FEFw,Tahreen khanam,2025-07-21 07:19:39+00:00,37,26,Finance,13300000,,,
QiBiXRyl0ns,67064343,333679,3833,UCCOIESyMbbWwsR_MBuczDwA,Thunder Freerunning,2023-05-17 10:00:27+00:00,696,24,Finance,4040000,,,
r9OAdg_6_Bw,117581894,516438,201,UCYKVY1iK_IwhuY40p8USgWQ,Smart Toy’s Capture,2025-07-20 12:24:59+00:00,20,22,Finance,2970000,,,
ETJL1vH1OpE,55258880,1827407,5090,UCTz8K5TMmkQkRArybXfoVDg,Investment Joy,2021-07-06 16:07:48+00:00,40,27,Finance,2460000,,,
1wlMVmaaJao,54350250,514576,14974,UCn570qcYPpXz045Oeg0yQGQ,MDBCrew,2019-03-22 01:29:07+00:00,205,10,Finance,2330000,,,
9DtJBbZC57I,54376155,2548511,7038,UCAn41VrzqTpPCk3j3BNNoDQ,Ravi Naraniya ,2023-12-04 12:51:27+00:00,34,22,Finance,12400000,,,
iEpJwprxDdk,52736700,71269,0,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,2024-10-18 14:53:08+00:00,0,25,Finance,3000000,,,
bmKI7hBhny8,52668537,2928257,38253,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,2020-09-15 13:15:04+00:00,33,22,Finance,55300000,,,
clSC9J6ExG4,90010436,1847334,6533,UCTcJbEgmSa8ADvYXK8om9sQ,the salik,2025-05-02 15:40:15+00:00,79,22,Finance,106000,,,
k3BKwS4efxk,49829300,368722,8494,UCa2Nr1Qm93k07VuwEXCnrog,Pizza Music,2021-12-07 17:00:27+00:00,168,10,Finance,4640000,,,
B8fapsO4P2g,47806205,3237800,23397,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2021-10-28 07:00:06+00:00,37,10,Finance,99700000,,,
HJNa9Ih3haA,41141001,392921,6184,UCprAFmT0C6O4X0ToEXpeFTQ,Kendrick Lamar - Topic,2018-07-24 18:14:13+00:00,387,10,Finance,1120000,,,
QHcADYEVGyk,38173931,42580,1317,UCI7BklpY2s6rd_5RN1c3f1Q,The Moonies Official,2021-12-04 17:00:10+00:00,166,10,Finance,1550000,,,
flXhTxj4s0I,37424342,108858,829,UC0gKrme3OQmuVrvD-YCVE5w,By Индия,2023-08-02 21:27:43+00:00,162,10,Finance,59800,,,
oRVJLqRp8lg,37400896,702993,34622,UCq-Fj5jknLsUf-MWSy4_brA,T-Series,2025-04-22 13:00:07+00:00,192,10,Finance,309000000,,,
d1Xn6vV3IrA,41169232,1384961,13226,UCOd2zBdCgs9W_mwO3twacsg,Unique Multi Advertisement,2021-09-11 17:58:54+00:00,16,22,Finance,195000,,,
wkwVUTYe2AQ,39373483,586001,2020,UCE_sbsQCc3HO_iQVPlWaunA,Kshitija Bhat,2024-02-29 15:34:38+00:00,27,22,Finance,83700,,,
n0oqKnTrB-4,40848736,549139,2260,UCZRw5_-CDakBGkwslZgOO5Q,The Nixon Fam,2024-08-05 15:00:51+00:00,29,24,Finance,2180000,,,
hFnHk6OuFyI,34538385,200801,1799,UCC5_g6Hq0MBafjeRG10WdTw,edenmunozVEVO,2024-03-08 00:00:07+00:00,165,10,Finance,861,,,
vP-Z0VEC0RA,34375525,277558,6223,UC-VLsQ7ZAgHGKNuFe_brN_Q,PAWSA,2024-11-15 00:00:06+00:00,222,10,Finance,171000,,,
N3uGvbIg_Cc,34696064,1493229,23090,UCTH5uQWpP-A6ZIuSKnniQ0w,Rico Rixo,2024-03-17 19:19:33+00:00,57,27,Finance,373000,,,
PLpJ42_dSMo,34237798,1700610,5246,UCoR-l34EFcWd4ceV_Ubkn-g,Sacramento History Museum,2024-08-08 10:20:00+00:00,60,19,Finance,3750000,,,
eiv4ccxbVqg,36307166,631117,7,UCkVMxVo66y7-1YQlVRLWlcw,Lovedollar7Y,2024-07-02 12:13:24+00:00,8,19,Finance,361000,,,
RSL6KqWKFvo,32213776,453106,5596,UCJBpeNOjvbn9rRte3w_Kklg,MrMoMMusic,2025-05-20 20:04:50+00:00,147,10,Finance,1270000,,,
SU4FTXrcwMo,69505409,0,7847,UCGsJKdjfi9Q_tFIPpWqjIiA,Noe Project ,2025-04-06 00:20:00+00:00,18,22,Finance,1210000,,,
P01O1As5hLE,30664338,380263,7243,UCf6BW4GHPWy4UgPeefZt9UQ,anonlikes,2021-10-18 11:30:11+00:00,171,24,Finance,791000,,,
8wM5N8u95c4,32967602,1613741,8866,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,2024-07-11 19:03:57+00:00,53,28,Finance,22200000,,,
HbPr8sx1xaY,30291631,311798,7469,UC47kJWRBD-NREBvmBg5kWeA,King Von,2019-08-01 04:36:31+00:00,139,10,Finance,6100000,,,
eupRHs_kUUg,29732144,53937,0,UCvlE5gTbOvjiolFlEm-c_Ow,Vlad and Niki,2023-03-17 06:00:13+00:00,234,24,Finance,149000000,,,
uXGIRGZHunc,58224003,504297,5843,UCAQOf_uPOJ6rXO_k9RwfK3A,MiniMoochi,2025-10-04 12:05:02+00:00,39,24,Finance,7980000,,,
DpUB7WBRaKQ,33408456,1225120,10755,UCvz84_Q0BbvZThy75mbd-Dg,Zack D. Films,2025-01-06 13:30:07+00:00,28,19,Finance,25400000,,,
JI9iJO70pjU,27758534,135718,1328,UCCOIESyMbbWwsR_MBuczDwA,Thunder Freerunning,2023-10-04 09:00:08+00:00,491,24,Finance,4040000,,,
qP7sCrmafEc,40447222,983399,2434,UCKmmERguliWTynG9OIoDhDw,Law By Mike,2024-12-30 19:12:44+00:00,41,27,Finance,16900000,,,
YxRg6n93nRk,26024256,43341,0,UCQ2FzqIvWSE7ysvL1sLWQ5Q,Gracie's Corner,2022-05-18 12:00:30+00:00,198,27,Finance,6090000,,,
IR3AOF-6DZM,46534436,662178,2807,UCAQOf_uPOJ6rXO_k9RwfK3A,MiniMoochi,2025-04-04 12:00:20+00:00,48,24,Finance,7980000,,,
gbuPec8KZ3w,25239744,135090,3674,UC7F3aaccZ4D64ZCrzkCmANw,Super Star Mocanu,2024-02-02 17:00:07+00:00,155,10,Finance,474000,,,
H9itwvtHtOM,33792774,772373,1281,UChiJyEnlV2ljRk6wgqW6sWA,Mr.nawaz_official ,2024-12-03 02:30:08+00:00,60,24,Finance,1900000,,,
BF5I3Sp4XTg,25044163,185648,9080,UCxH0sQJKG6Aq9-vFIPnDZ2A,The Vibe Guide,2024-03-21 19:23:43+00:00,81,24,Finance,10800000,,,
pzxP8PHJFIc,55889404,150919,291,UCNuXJMEuDzPJyPWgIeRurWg,The APR Akhil,2025-05-25 09:44:40+00:00,9,22,Finance,56700,,,
MVEVhtoYBxE,23187609,87341,1552,UCQGxA-__K1j_X_-6L4HmXkQ,GeolierVEVO,2022-11-18 13:00:25+00:00,166,10,Finance,29000,,,
A19-MyAiB2k,28602143,0,2310,UCXMjvaEMF-A2uUdrHmQmggw,CountAndCalm,2025-02-17 13:49:56+00:00,41,24,Finance,202000,,,
WX5lcqAoZds,39192206,1210725,8278,UCKmmERguliWTynG9OIoDhDw,Law By Mike,2025-09-12 19:41:29+00:00,50,27,Finance,16900000,,,
azoM-E7D7PI,19535906,191649,18323,UCSESBy21jWtUevR1QIl-Raw,SUPERNATURAL BRAINWAVE POWER,2018-10-09 20:51:34+00:00,29072,10,Finance,412000,,,
joLR_b8ERak,19383422,370877,11718,UCmth4hMyizG-_W9jidBqs_A,Jaeguchi,2021-09-10 04:27:11+00:00,167,10,Finance,5760000,,,
kc6HU8oQLrM,23580182,722579,1807,UCTPVwOuwG23UrFHQtnFUhLQ,Reactixpress ,2025-01-29 13:30:34+00:00,11,27,Finance,89300,,,
sHUauWXxoys,19105010,970284,4095,UCMOLiZpKXp-w5CNfqJObQUw,KEEMOKAZI,2022-05-07 21:11:51+00:00,24,24,Finance,12300000,,,
6mRbDEtDoyA,18683659,958757,42025,UCT0dmfFCLWuVKPWZ6wcdKyg,James Jani,2020-04-16 19:30:02+00:00,1046,27,Finance,2200000,,,
rIFm_GOH-0Y,18614906,183020,2430,UC1xfzHrZz5hZeV6oy6o7A-g,𝐥𝐲𝐫𝐢𝐜𝐬𝟒𝐿𝑖𝑓𝑒,2022-02-01 05:25:38+00:00,187,22,Finance,160000,,,
jtlbMr3pKj0,18314950,1222643,5009,UCXEPVDNlm-qxRMDi8IxRecg,Scroll ups ,2024-08-06 13:00:52+00:00,45,22,Finance,306000,,,
P857H4ej-MQ,17499864,28267,0,UCmRbHAgG2k2vDUvb3xsEunQ,CNBC-TV18,2023-01-27 07:24:34+00:00,0,25,Finance,4580000,,,
47nI_GHcUsU,29627598,296927,286,UC85MIJMcZNnhxx84BZMlJgg,SimpleGhar Telugu,2025-10-04 13:59:59+00:00,38,28,Finance,5800000,,,
R9h10JN-qtc,31871295,884270,4303,UCBNqzxdXbV3Oki_aKtiS5UA,NYKentertain,2025-10-01 14:15:04+00:00,27,1,Finance,534000,,,
r5jtRSyrHvA,22255180,944267,3233,UCKmmERguliWTynG9OIoDhDw,Law By Mike,2025-03-19 16:09:46+00:00,55,27,Finance,16900000,,,
Y41uzicfPgE,17376622,228680,3766,UCWuhwpkzJVIdq8C5uPFiYxA,c r x s ;,2021-09-23 15:22:13+00:00,167,10,Finance,218000,,,
pvEArGKtWCo,17410895,541616,5498,UCXl4i9dYBrFOabk0xGmbkRA,Dwarkesh Patel,2024-07-24 14:35:47+00:00,53,28,Finance,1180000,,,
fweRhV52g6M,29731964,1077338,8144,UCvz84_Q0BbvZThy75mbd-Dg,Zack D. Films,2025-07-24 17:30:12+00:00,32,19,Finance,25400000,,,
J7f0_ql6YJo,16339532,0,6165,UCg86gCCgZGWkoHk8c015cQQ,때잉,2021-10-09 11:56:19+00:00,171,10,Finance,1700000,,,
gdD1lkoL2z4,16142720,78570,1303,UCM8hyXFpzWW-rs3b-DQbF9w,Cris MJ,2021-06-25 04:00:14+00:00,214,10,Finance,4500000,,,
ImWY7tbL7E0,15736168,95877,1788,UCOsyDsO5tIt-VZ1iwjdQmew,Speed Records,2025-05-30 04:30:07+00:00,162,10,Finance,48200000,,,
BotZ_P8rkS8,14995282,140350,3782,UCeWSsy6hPAxThTS6QSAVwAA,Yelawolf,2021-11-16 00:00:05+00:00,319,10,Finance,3320000,,,
-3Tf8TskJGI,14168274,101378,41,UC0CFUGYdgwVa0D8vyugEJcg,Twenty Six - Topic,2024-02-22 15:46:32+00:00,150,10,Finance,20900,,,
Z6oSzM8yA6I,13564152,577499,3953,UC5OAPIidunV24giZxCoALwA,𝕋𝕄ℙℤ 𝔸ℍ𝕊𝔸ℕ,2023-11-13 08:54:55+00:00,13,2,Finance,197000,,,
3BA9H0ylG_U,14895153,508383,1937,UCMOLiZpKXp-w5CNfqJObQUw,KEEMOKAZI,2024-06-28 22:46:29+00:00,53,24,Finance,12300000,,,
H3KFU4XBdm4,17535814,489998,5259,UCrhFmdmT9CjGnrY7rGlZX-A,Budget With Milly,2024-07-25 17:00:13+00:00,44,22,Finance,87800,,,
KpRnvGeSTe0,13133193,38403,511,UC54EJQuTeW5Nmd7zxqz6Ndw,Elow340,2022-04-02 18:00:16+00:00,211,20,Finance,27000,,,
NzRV1RTZN0k,13207213,747639,9537,UC5Y1pPVNm-odhiubuRO1D6A,Jeremy Lynch,2022-09-01 21:09:06+00:00,26,24,Finance,13100000,,,
bS6uGx_GeyM,26001496,631492,2431,UCBNqzxdXbV3Oki_aKtiS5UA,NYKentertain,2025-10-04 14:01:03+00:00,29,1,Finance,534000,,,
bcJMJtPQ9SA,12504047,55964,662,UC-azJrHeE66u0zbAmEPnefA,KEIJU,2024-10-27 11:00:06+00:00,183,22,Finance,125000,,,
Gk9yP4O5HjE,12772953,0,762,UCTPVwOuwG23UrFHQtnFUhLQ,Reactixpress ,2025-02-03 13:49:46+00:00,14,27,Finance,89300,,,
9jpjJQBCRFU,12388239,727357,3145,UCnYKRFQRndE3Wq1eLRQLfWw,Kuldeep Singhania Shorts,2024-02-15 17:50:21+00:00,46,22,Finance,15900000,,,
cH1QsfZVmh0,26012869,134464,38,UCYKVY1iK_IwhuY40p8USgWQ,Smart Toy’s Capture,2025-05-02 02:56:27+00:00,19,22,Finance,2970000,,,
oXiT9AsueDQ,11415428,33805,308,UC6sWALQ1Z2wBM-VwkxNWlIQ,V S X V PRiNCE,2020-01-19 09:11:43+00:00,177,10,Finance,382000,,,
l0DWIWuM8tI,11503696,680116,6469,UC3iwxKMRg5l2aDG_8XK2nSQ,The Mannii Show,2023-06-18 19:00:15+00:00,11,23,Finance,15800000,,,
B7eiboppO6U,11370569,80703,2242,UC6eh9cd-iqmav5iZAtrfy3Q,The Other Side,2025-01-02 16:32:15+00:00,129,10,Finance,357000,,,
0Zzn5SGM0Gk,11286186,148237,2026,UC9dTzNNar9Sj4tObA5oYi5w,c l o v d h y,2021-09-10 04:25:45+00:00,198,10,Finance,150000,,,
blGHrRtyHa0,11692993,578517,3160,UCmPCw8O8vVicoPvgWsIorhg,Money Making Community,2024-02-04 17:00:32+00:00,58,24,Finance,141000,,,
Y_7S1lXJgwM,11422965,592938,4703,UCp_wmN3EREsmeGuTC6oKbqg,Innah Bee,2021-09-23 16:51:25+00:00,29,24,Finance,4350000,,,
42UpQmAWcHs,11715223,469900,7061,UC6RIx62SjOSL7SVS4dXluVw,Marcos Sanchez,2024-11-14 00:14:38+00:00,20,10,Finance,2370000,,,
vV_dtcnlcio,15599423,458741,1494,UC_6ZjtcyARoL-zNgMT72gHg,Piicaro!,2025-02-17 21:00:49+00:00,51,24,Finance,3830000,,,
SKQkRCtG9q8,12546680,182210,59,UCQOQnbLTQ58F91TU0xIa75w,mbs funny video ,2024-10-04 03:23:21+00:00,8,23,Finance,98600,,,
da5pfEezDjg,12417045,554747,4325,UCxgAuX3XZROujMmGphN_scA,Mark Tilbury,2024-07-31 17:35:42+00:00,30,27,Finance,7740000,,,
aVNzGMjSseM,21278759,415988,1397,UCsX-1hF8fiZoAa7TNLgVcbw,Anymootion,2025-08-09 11:58:05+00:00,22,1,Finance,1940000,,,
0UgoLFvryBY,10044317,293218,17441,UCfkV5U33QhSLk71szItcXVg,Oscu,2021-04-20 22:00:12+00:00,159,10,Finance,1260000,,,
kkC66u73kf8,9900444,52535,1623,UCLLZ9Yz4iZhZWzD4UKuCSsw,SquashVEVO,2024-02-05 22:00:18+00:00,186,10,Finance,717000,,,
rZFQlvSoNFc,11171330,316727,22480,UCUxwvNQQnAnBQ2fOp3KyDZA,HANI the Artist,2023-08-31 13:17:00+00:00,24,10,Finance,865000,,,
UqHv3OkFhKE,17024332,173261,209,UC7ySZBzw3bqY7MTk6irMd0Q,SimpleGhar Malayalam,2025-10-17 13:29:55+00:00,36,28,Finance,2300000,,,
bugN0NHZeUE,17356732,314233,1001,UCUKu34S2CFUAhP6FOTd6VCw,Ferd,2025-08-11 23:23:35+00:00,45,20,Finance,3560000,,,
u5mdt2Y_x3o,9508970,70357,2682,UCbARVLXM5fSyGOQ5T8h-PUw,Blaiz Fayah,2025-02-08 23:00:44+00:00,129,10,Finance,488000,,,
